a4,a3,a2,a1,a0
-4.128134248933442,-21.636248221785166,106.62632322019493,-124.78651631496399,45.156493873770586
-21.10153105304425,56.57866121476727,-25.483620820745124,-29.288943690655152,20.714378529816063
-11.590746947726174,13.158895758100869,47.54827521053636,-82.48884327588729,34.682613317718165
8.79102047398267,-97.43550161254322,264.7652014000385,-265.0023733630645,89.84569208796192
48.70670831651616,-275.2487881619487,553.1517155971017,-465.7640444911184,140.03561046366997
72.25829718127557,-378.7467830373829,715.1594826256494,-571.7531966744427,164.25326425531676
76.19117320359368,-390.43633750934964,723.130446761441,-568.695558285521,161.0589799155028
64.45815571857491,-328.6439641703604,605.8179242294319,-473.102987876425,132.73128274990557
58.57172020225194,-294.5039957157421,536.507426854822,-414.1454881028338,114.86731488787001
46.37968967334431,-230.81840968291075,416.19569653714495,-316.46051735349914,86.18881996139491
37.59786678462035,-194.72552938447262,363.2672379525577,-283.91473176262934,78.97991470309847
64.78053716342959,-318.9388261023275,573.7658580181218,-440.44903441670374,122.01373659830212
48.248264593790594,-248.05568213660666,463.1822245169865,-366.3180709532337,104.15933749558246
66.84037029945075,-335.0713156196601,613.5207546517831,-480.4436937979975,136.14772579254847
26.151405586705625,-155.02044979977103,324.49087214048905,-280.0163685612365,85.37359780740674
31.298239092262648,-180.12092843827367,368.62246402787633,-314.3243560951869,95.60647949738976
46.18648623120785,-249.37681553762317,489.8422384329714,-409.0375911045926,123.28238937645405
31.452566944442978,-179.70302636454534,371.6869525106241,-324.12438721787237,101.61435909345755
32.68277456151899,-190.90040599096582,394.1777511626311,-337.95802978164477,103.0292446964068
19.771346142050348,-126.73067551704679,279.7061021590332,-250.20158632820153,78.49667892966163
17.282281399397,-117.4754693267356,268.34964468865735,-245.55754005068033,78.42707068048233
-4.261360285622235,-19.437176295101622,103.13219622274978,-124.10482172494305,45.75133362704436
8.67616957354295,-86.69531086947936,227.60989369727008,-222.3059697403401,73.65755500634161
-0.40015034665825056,-43.26822743790143,149.94907279224293,-160.3998016468206,55.03099232008128
-37.713578838759,123.02844937860009,-116.52155687194224,19.834487303001232,12.529791662670766
7.054434973128132,-78.60170311736512,213.36030909247938,-211.26408173411744,70.49883098835791
-73.28523048049162,289.3530824239324,-399.7931526084956,228.43348637703596,-43.91809341189703
-64.10408700241325,252.4440706797546,-348.8746100725599,201.43942940071227,-40.13906954928423
-24.06641926184625,76.74864562954832,-72.22481814606897,16.64723482376644,4.164859402592754
-28.7322991710091,104.71160245476344,-130.5778143031659,68.28688127955326,-12.461109402435142
-18.476749304516595,43.608240405686644,-0.7178734638237643,-49.19314831932127,25.796857338008763
71.89838928691378,-373.34397564960597,702.5790315302113,-562.2430827926636,162.18987490187249
69.04411160460793,-348.71430438293805,643.6188222062513,-508.2195015568357,145.41625175669355
52.775900640103906,-279.74612376898267,535.1582786989767,-432.60849009040896,125.43569084869269
50.15208092346738,-272.2994207378772,534.0264462297478,-442.4593745449801,131.6130526149527
-33.39683720216229,116.77309142158413,-136.89298225357186,65.45993610022254,-10.640640388002709
42.84519448652064,-231.73431263106974,454.2207361708493,-376.8450280586098,112.51289303951398
46.56499895257683,-252.93956727080726,498.47257734270414,-416.54945142927863,125.40511167271129
23.742806677908984,-156.72923168178684,348.90813669878605,-314.56182039480814,99.61939001368604
35.58865977053614,-205.80107561642853,420.2150278657555,-356.8832597337717,108.06988386572915
-26.60396772819074,76.5769557370383,-43.157881813851986,-33.366824406879516,27.48824740436018
-4.798109345492017,-4.255009460150079,56.27468576207688,-76.39971601406555,30.51331210319508
44.06862178968089,-228.37539006334538,431.8910527326311,-349.88798444496706,103.65814610921689
13.80545637600825,-88.34729318913246,194.26012368824217,-173.73932247445225,55.23685486367799
-26.720805893962673,87.52414299811534,-86.64943746188445,22.473964496609508,4.465440308452733
23.975725381155645,-161.82897709228334,359.49346311549687,-319.4831411877801,98.85684120721515
