a4,a3,a2,a1,a0
13.584583466847313,-78.0155926149723,158.8860431557671,-131.12104891717877,37.84461117238832
13.675794466952542,-78.3388138480355,159.29397137073525,-131.44670403509264,38.08287094909767
12.832967164332057,-73.04799037952576,147.25915843127632,-119.88064374083034,34.226101160744165
10.764251655605115,-59.902788107972015,116.7403097794104,-89.52589259239758,23.45395832647263
10.902064268604196,-61.82443298290663,122.45586109817502,-95.59588910426082,25.504504704862505
9.906615699652738,-56.717988912110606,113.20750187147645,-88.70839089786053,23.789159162499754
12.47342683722936,-71.23521601976306,143.13992127034038,-115.08722520802577,32.0123727229353
8.44710907012412,-49.61448148712805,101.65680550866445,-81.43570553324899,22.21661886923409
16.956218016740827,-99.22298116980923,207.02338749226038,-177.61764480926018,53.7547348829975
13.551673933741471,-80.85400265944406,170.67414208590978,-146.32384937253036,43.84841926418577
6.804088757498306,-44.38701647624701,99.0318711362883,-85.97463480230755,25.45683987792689
13.053982583419032,-77.33175453671493,161.35825452705822,-135.78862653674273,39.734922093969224
15.339164678272454,-90.91469150116401,191.0328265057684,-163.63739221764024,48.9646241487353
14.981196837325214,-87.69451694166963,181.61801504206076,-152.71470586865243,44.77045113932625
14.72469660664704,-86.41639390064026,179.72667361045853,-151.95813324702834,44.84090962532329
15.534300986049082,-90.21255241758195,186.0289058385573,-156.31852641137922,45.916201852029346
16.065316413821776,-92.61639548082054,189.91579907306416,-159.0765753396294,46.69556402909479
11.81360772999409,-68.82588667171821,141.66260389414788,-117.2467238112877,33.80113804748862
10.33524678069885,-61.48377394398867,128.82696548045823,-108.21220780005257,31.8269155009338
10.41902415783622,-63.64580559100389,136.85584260354108,-118.34476796265315,35.76535358335409
16.005321287242015,-95.43081838084534,202.6301792936959,-176.9476685423862,54.69208729309062
12.005181064184704,-72.93148861443824,156.34160305988354,-135.7744605158161,41.317827285454406
18.17672534469467,-109.03947455215427,233.10562211373153,-205.56290913176272,63.95399286670588
18.59250723251474,-113.30159973828508,245.34429566316376,-219.0148070520613,68.98077841384072
15.808314109510391,-93.10427454471328,194.7360267022067,-166.7036027011987,50.262705306131814
14.491651988176507,-85.5595566960825,179.6153935851175,-154.05839501643226,46.427128567402015
16.189737557107584,-95.7570241385888,201.8575467227442,-174.7478870092502,53.22327240645631
15.360212538156883,-90.05651225270049,188.10114427237585,-161.2323180781892,48.86492208994173
10.698277280889535,-63.54563770791038,133.26898186399217,-112.84842218474033,33.87412715576461
16.38627662597008,-94.92354808801542,195.33824524402033,-164.1216155369827,48.32640884755508
22.244183350032603,-135.75192671607957,297.5567941228365,-272.7545198292919,89.47080825395341
17.520516259244527,-104.3251681837379,221.90493395776485,-195.08905231559572,60.97047668677537
27.443229723549013,-160.85322487181867,339.3196755795843,-300.60931265244193,95.69916909673725
26.158872949131258,-153.48523128938027,323.84719241238287,-286.4514208769258,90.8749324468047
20.545365310982415,-117.63429987561686,240.39698642061913,-202.91902725120474,60.72529855242967
19.441365674928516,-110.56164596896414,223.77851276462417,-185.8741858724215,54.29965045637357
15.464399956246659,-89.27350849748,182.47307614264025,-151.69620431577192,44.21996239897014
18.41117089448208,-107.68938286918906,223.71116500321605,-190.62403859499034,57.10130572206596
20.285264473306224,-120.08780526741342,253.86986586674612,-221.93762802099002,68.59187242181376
17.5902607466375,-102.52039869630198,213.0994473472025,-182.18729571387445,54.996581560560585
18.300285992782378,-104.48137169580241,212.31167831708584,-176.94945296006046,51.973740110614536
16.13569244769116,-91.32963082297535,182.93426295233394,-148.48852914217588,41.92000838074893
17.081207667589368,-97.56267415102636,197.89776727482027,-163.9167877960681,47.63807459167004
14.713985164308166,-84.64122969183714,172.4438437192328,-142.6601328231507,41.4242980585471
17.975457517505877,-105.74339187046016,221.769457068032,-191.78070457859218,58.83444044162098
