Amp,Teq0,s
0.7851232531507922,2.3668261520550913,0.736416803549724
0.7512533275881884,2.373616255510442,0.7385322251218702
0.7459335575373347,2.294018021618572,0.7202514455665628
0.7471928977510174,2.275707782096796,0.6970161361629063
0.7938721287554961,2.3917906901866135,0.7477358852733804
0.7777537933218537,2.3108831135501906,0.7099256853368826
0.7782836854665067,2.3066226026953913,0.7041626155825774
0.7713954589512395,2.291286858128508,0.7004031520066831
0.7712646826637246,2.2717667116622877,0.6880710768956185
0.7649894439526823,2.237258996974138,0.6779331878163295
0.7959451673222131,2.3091690772432596,0.7054921143570221
0.8318794588871135,2.3194444843183186,0.7052093985215463
0.806688953694955,2.3344245248721553,0.7150017755603211
0.8007963768636637,2.284829277069453,0.6900748425184824
0.7757937674204073,2.350048196596035,0.7349712764534772
0.8088527619142319,2.3530917888036336,0.7241655419879497
0.8026075367605754,2.346898071644287,0.7142788771333117
0.786476177272612,2.2987560944187218,0.6965519565749224
0.7840475746604308,2.3489652061264237,0.7216309670210782
0.8017674797804742,2.3454774949263397,0.7196646817139319
0.8828755473495309,2.4303303414190656,0.7426187497015612
0.8765641466239672,2.440673702553454,0.7450183257773192
0.8059039252180343,2.302102601962619,0.7002710869448198
0.795849250516638,2.3372597977379965,0.7160089562936244
0.8091132937079641,2.331679530476574,0.7078817957979484
0.7964661615751851,2.2902264760685425,0.6952670108271123
0.7674909563847637,2.3004690934735095,0.7045218119754081
0.7844533322402826,2.3895905176170253,0.7422191811956146
0.787578749742771,2.336442792231926,0.716889424067481
0.8154364283284734,2.413779483785123,0.7503428231797225
0.7754525108583311,2.321406818432503,0.7249824348163013
0.7394866352542039,2.227674610221811,0.7138186969772896
0.8019756428828817,2.3718932649585818,0.7513703350319504
0.7543961530831637,2.326703158077326,0.7506394095613709
0.8388892826580234,2.41711977864821,0.747426995819864
0.9006696302265442,2.533033673331307,0.8089169437345359
0.7920047798164159,2.303292772948292,0.7117161866122168
0.7851966270419607,2.313761017208273,0.7049221881698343
0.792060297203272,2.28571292064285,0.6934315852811264
0.7786425008468086,2.309966338960872,0.7100026084622997
0.8408130578127457,2.410009149134739,0.7366016715897523
0.7506674333385571,2.2519356130439703,0.6899105356465093
0.7479502367849918,2.254681789654608,0.7111297446883107
0.7779176265080201,2.2978078419982904,0.7111457782345084
0.8226652695988915,2.353172001112814,0.7206189255405886
0.8393320489879743,2.425671816482408,0.7430153486271656
0.7912252766150394,2.369527107264989,0.7310744886633255
0.7914106457683568,2.374128742033433,0.741823801998194
0.8433631351510626,2.4846431149798116,0.8103369629395833
0.7692204515639515,2.344094551357892,0.7403553808662633
0.7543290243592531,2.2315500524740175,0.6762615147242453
0.7580424535510567,2.2581872771860687,0.688750669896456
0.7203675514207494,2.213675886699924,0.6818066099311781
0.7679804035835268,2.418748473909879,0.7921192964731005
0.7842496321059254,2.383149965314055,0.7676400378760772
0.80371913666229,2.4184106851205067,0.7949989357134197
0.8040091299238782,2.374734957765033,0.7602813568485879
0.805517314369985,2.399328586445858,0.7746957971122581
0.7821939261333194,2.3205572607891716,0.7080644007871374
0.7762458990157981,2.283276359707849,0.7035366249945012
0.7773877448344926,2.3337269901390614,0.7420581516020854
0.7856465530279827,2.3343080258666307,0.7283495719278322
0.7893648096673651,2.3025572660218967,0.7179940783019145
0.7636594590004536,2.308605846676114,0.7258618504950772
0.8087880583122171,2.393470123537586,0.772895002441147
0.7651548677168841,2.217922839027901,0.6697141706381643
0.7785002061103796,2.280781007321207,0.6942807048029779
0.7800552243041453,2.3213195126910118,0.7184177783923963
0.792634441747309,2.3585523518888776,0.7227464616821997
0.8192300584290164,2.425776658562385,0.756754838537432
0.7414706250668455,2.2415961413854313,0.6801441131230209
0.7630052989088929,2.2987142271418897,0.7053274851862632
0.7538874755194495,2.303014624005022,0.711008468843125
0.7702501299013256,2.3092197926168962,0.7182060783539325
0.7346217921680339,2.3225623581658033,0.7345739400556995
0.7602378530132953,2.350661639556067,0.7307617523313793
0.7446585232550061,2.2997966454664396,0.7140698692654579
0.7497530720914407,2.3201071443163865,0.7178122977348063
0.7834268330707775,2.3425360430987743,0.7256479053265444
0.7711612418205854,2.315341575970166,0.7257557156156615
0.7703827849604099,2.3312251013897987,0.733260293956792
0.8050131615852167,2.384304996874398,0.753271433731815
0.8840951844843611,2.509106930165663,0.7840903105029011
0.8562782033606622,2.46623995428569,0.765787087980164
0.8175352052964744,2.353230361710522,0.7223158819111902
0.8122126949619378,2.380606926833047,0.7362890577013602
0.7834019595015509,2.3607312274898034,0.7326016346167612
0.760354999727837,2.331053058949733,0.742466308096487
0.7130714715042359,2.2903394950399987,0.7359030369652555
0.7375131674887949,2.3368911119195745,0.7562769684520935
0.7550345251606434,2.3154009509799,0.735989213248666
0.7110728498825927,2.200752481385976,0.6852805750745518
0.7438194778046902,2.274916205069387,0.703414432731597
0.7220260347167443,2.225584989585423,0.6819438658371683
0.7553085913388502,2.302962485864824,0.715859457474424
0.7729760334734856,2.2970143254211814,0.6986336756132351
0.7831465264824554,2.320806977685171,0.7106919758832269
0.7835322447801434,2.277025941218305,0.6882569239021339
0.8197379687212833,2.3690833869868597,0.7254078261333383
0.8201900514254578,2.344160971314255,0.7108556591081052
0.7937925695421953,2.3195638790357065,0.7044179072560309
0.7341830426994772,2.2869584501208573,0.7035630811155079
0.7363338268731514,2.2931523949303823,0.714154298886122
0.7491752083546512,2.286292707688147,0.7137767291205829
0.7785082941633972,2.376651437811582,0.7576008498785656
0.7700502915945943,2.3245980768414554,0.7374441576943291
0.81818697359269,2.3298021989925775,0.7237824758118444
0.8108153368139112,2.3941017981249835,0.757187372561813
0.8366161317648112,2.495686641688634,0.8209807154419178
0.7823565102033757,2.3041053787891137,0.6993102183423093
0.804153051023306,2.312911064605198,0.6995709355826379
0.8238070108010672,2.3246658453006197,0.714505991007381
0.8135432805661769,2.344385633332427,0.7198096564556504
0.8200823258115324,2.4029702294063755,0.7429137587534533
0.8185545964420258,2.3732957284107954,0.7259911427223662
0.7662611360766334,2.3095871513886794,0.718203515039353
0.7247908404310355,2.2374018690836697,0.6852846531858048
0.7563269405846538,2.257473044514992,0.6851113749353368
0.7571974161057099,2.3112750156227246,0.7114795426647182
0.7945764167590049,2.3417241973641247,0.7197901352167695
0.7913090589728571,2.396785268332745,0.7661392452953338
0.7643221737019315,2.399953909298429,0.7757992756059173
0.7542996946647259,2.3248742179492616,0.7425615889787128
0.7568261830478782,2.2860521497631847,0.7194719705725572
0.8296042000316683,2.4402649753715817,0.776277265197225
0.8056515227532203,2.3748325667813246,0.7423004556587672
0.7868454636451466,2.3322273623506513,0.7268555570141955
0.8044623561608956,2.346648498844301,0.7343168144074671
0.8245091866556755,2.3960889192360417,0.7562408793675994
0.8109069387415211,2.3947536225647506,0.7585332877708315
0.7707755292643304,2.2778378397123236,0.7026662271015084
0.7334915240447688,2.2718911393314163,0.6974153768088862
