Amp,Teq0,s
2.3503894610237053,1.9152661190460138,0.5237368772444982
2.023508115916927,1.8285261626119012,0.5051088519794339
2.676817115942127,1.8727259580080342,0.4817644723036182
2.6431017617639965,1.9241573907297256,0.5058539520357715
2.5508633849433284,1.7572331222972868,0.5177801158298849
2.532514232760856,1.828723712662604,0.5103333319898887
2.6866001787430798,1.9822714347290291,0.4339370709765503
2.1353130401387355,1.890138366609187,0.5995009943511713
2.863403919007996,1.7802527445980296,0.43821401391696485
3.0336303004053957,1.8012373944589324,0.47280623862247095
2.6425450686509917,1.869451600457695,0.5359917308910622
2.452710786579219,1.8184030799051616,0.4663700498591831
2.485724547637649,1.8868331344344742,0.46421161599881444
2.8481458785880114,1.7545375406543566,0.6412920980066571
2.6059238121851185,1.8424636945815214,0.5283844370751746
2.476879087821602,1.9181863627307603,0.55528080656464
2.330563439693599,2.049298544133072,0.5663540921020238
2.2976824242060414,1.8186114295003661,0.5170753489401351
2.546257150628099,1.8467350696874578,0.5016222190419992
2.479934395947602,1.9041909200965952,0.5448901097326319
2.9650330213997598,1.9631374898616054,0.4729574546341762
2.679073500078542,1.9195182030224993,0.4908042758915457
2.7710359924441073,1.7758463102278093,0.44481003165820054
2.2324398582784775,1.9062991471701776,0.5146305186981678
2.257596020428585,1.8078329869313166,0.7279048890383697
2.4811519613909536,1.774348558539066,0.6243114245272605
2.833930464148084,1.770209482317147,0.4429314227727475
2.3421291288761297,1.8281462692178183,0.5180659997528885
2.596504751630422,1.9541958615938486,0.530454152115993
2.8526510584117863,1.9259554259921206,0.46662877384407786
2.857058293396581,1.8362521685194395,0.4513222917088013
2.702254740355345,1.8251121014133953,0.4272238868831378
2.8996551719799504,1.8603397767095422,0.44391606586768295
2.5167219703229313,1.8603593734672976,0.44434063615140396
2.284442552952915,1.7535108878005152,0.5956373414414999
2.2281436902219633,1.8084464888953808,0.6736049528337287
2.5260908542172995,1.8930793721990868,0.5413552006022627
2.5439345561243742,1.823494569965237,0.5173880239746352
2.707463897730465,1.6638456643429085,0.6755050406905294
2.4294477246901964,1.7631184826476936,0.5703673032138545
2.4121815643143947,1.8117100606300793,0.5962603798730117
2.50055118035423,1.8691723603421437,0.5766646583034656
2.1325016682955207,1.8972744737774863,0.8935958223126705
2.315921941355759,1.8740531723722302,0.5767559255943462
2.5708706882761283,1.824385409048111,0.5006604047635304
2.7379444629557845,1.7302953671636194,0.4603652630645211
2.5752549539767227,1.8142149657686841,0.47307048659433265
2.6525521401485173,1.7730544970710276,0.5015327844391562
2.657759219599884,1.8017812903014512,0.41837502892765804
2.3630392025780687,1.8164497600057603,0.47914401470652673
2.304693417823317,1.852566296301249,0.46139612221908827
2.624484753399963,1.8598471779402068,0.44516926387555067
2.326128373010037,1.9580243758425604,0.4440202309007968
2.533901655381899,1.938000334394134,0.4953748461403733
2.5985093573155407,1.9460312220093934,0.4973055075343674
2.584099832043981,1.9851474565151628,0.5101015576971817
2.5035392187360044,1.8552094687361385,0.43880110121704763
2.6581172674015674,1.8320789322610451,0.4687529937839051
2.857789424934397,1.8982691356563866,0.5225174381983947
2.4600358073573663,1.9267336432003004,0.5890626573436014
2.862773256222057,1.8328931501649839,0.4232898862257355
2.6380625156566775,1.8764157302895903,0.48403813620132585
2.3683810838979844,1.8602258045513058,0.4752445163348133
2.341248701499719,1.8377755756720766,0.49636532366384406
2.761985993368849,1.8147009147674054,0.4236510124669494
2.5605882718862745,1.8424086580646941,0.48847876133749835
2.574004138452114,1.830522849180167,0.46420130679454097
2.366044373123125,1.8279905695157328,0.48720065180809796
2.2235638519962886,1.9160469312451203,0.5213164484533629
1.9877813555416672,1.9176946368453935,0.524435737626702
3.2949456156718195,1.8290757673804399,0.4490198845064658
3.1509981259611064,1.941661307056795,0.4328163435254571
2.6316288255371347,1.798664704416359,0.4699249021629681
2.4429396721641874,1.9012587702979045,0.555307146764492
2.349320601653206,1.7288353829277048,0.4773386658453036
2.288639089274096,1.771160600870109,0.46587005079579885
1.913024482373392,1.7783678359023933,0.5772207100866804
2.3427396719169877,1.8299596313893594,0.514542449135402
2.5132228404354127,1.8181955740838798,0.5101268177820537
2.5340280443507055,1.8688331209626745,0.4851092949988054
2.6768075320956513,1.7466002382938173,0.4674644829766944
2.6311707080483204,1.7988595136858476,0.5056303964792411
2.224567259165603,1.9884321740377313,0.48527836618164033
2.557805157139056,1.9548883993409987,0.5617257553376112
2.7124894671734676,1.8413101979735607,0.5343770749647664
2.2042095017082435,1.8049348086631127,0.5950204029476904
2.2531635271837795,1.782421215191349,0.6292157344792682
2.4447310672548825,1.7796706578154287,0.5487752614595304
2.4261185997128574,1.6710095894657349,0.5277187654847135
2.7395917395906135,1.6463192181185953,0.5050929814404204
2.5810085789714625,1.801288689513622,0.4871697659229638
2.294693893163445,1.9081247647709976,0.6021677009451497
2.0647691010119344,1.9129990982460052,0.7743000367295777
3.2761549563901453,1.9210430455493634,0.4667755445502899
2.5821178629105654,1.8919116381784988,0.5363751380009487
2.204584577087733,1.84403706267022,0.5356175810930547
2.39571358260264,1.8230156503487962,0.6123954625025214
2.5240089901432223,1.8429924083113836,0.6040610269675473
2.2214019869920465,1.7911647854448876,0.5452209074271361
2.48634791641889,1.7715606026219897,0.5656090492445921
2.228036524258029,1.8572386184966903,0.5006467980434808
2.216690426904472,1.8086207281082725,0.5061483068332193
2.919540437145579,1.8199415235431289,0.48798584116404764
2.6778158067558473,1.9377919216342596,0.5070789727065137
2.556836849707577,1.9233504851752334,0.497530134812555
2.6112390526243883,1.879191207453437,0.47398171183007753
2.420866727684267,1.8245356918179798,0.45906817516581055
2.4719604977815806,1.7846518746590576,0.4905221727035768
2.238058545451571,1.7729026589659769,0.5405870301811286
2.2578632562483003,1.7412416356866651,0.5091494561069188
1.9191439757393456,1.8642356810642153,0.5512926167649216
2.2191811168433215,1.9060216526700047,0.6174816046509393
2.1402593142064674,1.8931345099393546,0.5748604900811733
2.3031280568961336,1.8920752187636727,0.5788698304195716
2.322159489818705,1.8851940736264927,0.5485258615914708
2.18130202988399,1.9207109760877212,0.5971726119099033
2.432967923317387,1.785894210800831,0.5393631524446035
2.4823141902477133,1.8585674873353888,0.48777816408113667
2.020624044002348,1.862597195823034,0.520624146200993
2.2208236905208087,1.902809116877379,0.5518155873081916
2.498243709211077,1.8763448198480333,0.4699894416297149
2.529396402294074,1.7351085576442673,0.4955668658162896
2.3085587836178263,1.9109229435615915,0.4426027187782282
2.478543120899802,1.8727316647258172,0.44779715097532646
2.4364651477005443,1.861055147425195,0.6453889734579571
3.1955380219100444,1.8234345528308877,0.5191523461934062
2.2392397172083713,1.7790264446151471,0.5809547438779985
2.4054456839056835,1.7903047356530855,0.5399294826415924
2.7343077926317654,1.8801994262054798,0.535486900428299
2.5747091423861885,1.8445212290254918,0.5182403081908262
2.5284568916832044,1.8852976567131285,0.5322589422216535
2.781596290544281,1.9279457449693072,0.4525751258147565
2.532680103971992,1.894534055205263,0.5192382222970224
2.6840120021136435,1.9007533376402335,0.502152444686234
2.0614004448638785,1.7418040814086195,0.5083627867866819
2.295556339869621,1.7290733657480908,0.5608202347913905
2.64365844296349,1.8470749024637636,0.5218991029364944
2.570459876527628,1.9702886358722707,0.5554947388566605
2.514764314503733,1.8813319768586225,0.514127740568267
2.7004650812129167,1.8679247252147504,0.5941208756132346
2.771998231883204,1.8329101537559471,0.512969039409408
2.5473731969657547,1.8223591302235949,0.5027853172930737
2.2398587597915047,1.767592591420665,0.5862960277243109
3.133203357117449,1.8900148127506828,0.45237293124308064
2.781068217899243,1.825018440538884,0.4641540970069866
2.6563088007743074,1.8251304497119516,0.5201071193847729
2.544520968724293,1.8968209437253087,0.5059658657770604
2.786543956761715,1.9049545751798016,0.4722507835460794
3.0802480003208363,1.7777533375623524,0.46919865713204745
2.855871576337827,1.8574408625996004,0.47613993403940014
2.795501039903217,1.8803405413951235,0.47770433496560394
2.430546695965002,1.9533788957578861,0.647494114989843
2.0782506845314814,2.042002806844218,0.772059660509105
1.925810502366423,1.871412415441233,0.5704748544875023
2.0716934346796374,1.9101372682435047,0.5512432342891695
2.1664825898416864,1.9328446308630383,0.48801422239739006
2.104861586028223,2.025710476372677,0.5603217345842799
2.531680067780661,1.8401948293144634,0.4970233705760267
2.536476624522496,1.8315563340926573,0.41396663751159024
2.589595453524046,1.874207875148831,0.5276738761012743
2.5065009862023597,1.8037122241538819,0.5057270650503053
2.3134883732392493,1.7940989148573359,0.5090385253762673
2.141015163560311,1.7995338045970712,0.7003200246753578
2.419283805025236,1.917346092804464,0.5933136696373977
1.9969166958240823,1.757392661373261,0.5460687519164553
2.6248128040664063,1.824269002657438,0.46227113236699113
2.8564000613016773,1.8102191861475332,0.44158897069638975
2.6839462358144877,1.8297964163701501,0.4257369346874421
2.995900518249117,1.8132496663684383,0.4561160191709208
2.7442983306155964,1.816015523570386,0.4026453411329013
2.805629229681983,1.8458893955490425,0.4311590224764064
2.778811651472797,1.8697009741337514,0.4905412638247908
2.3093028498853747,1.9761027318612534,0.4936461721737592
2.718839294996048,1.9815375120230518,0.4968747017160721
2.6062079566455276,1.9338168544242047,0.511015107287353
2.9269969507291513,1.874468828202002,0.454052095125754
2.634491331701632,1.8796891489552732,0.482677455182004
2.5032591365477943,1.8282850662452592,0.49819249269297783
2.361087342725612,1.8373327930367127,0.4997226232240509
2.363819502701975,1.8695904169318527,0.6391746457096741
2.4902600435213103,1.8591840746599315,0.5960333410722216
2.405662326247835,1.8201902398434524,0.6915139740790313
2.014226513490473,1.9181778413183204,0.590370605715357
2.12499426139402,1.8100660843062055,0.5092521404984696
2.5381049759202763,1.7888694073927858,0.5211349214701869
2.7426625820809707,1.4701916706894842,0.6828438076266559
2.3770719208229965,1.885366801524337,0.5361480777907268
2.163595676573689,1.6092714377199737,0.6176138041078351
2.379693783004788,1.6357028299394163,0.5527796305931028
2.6606484609479772,1.8003037421711032,0.5194482350600242
3.140370429078994,1.7920872448908307,0.5012641661944158
2.514431318851559,1.8421006957586374,0.528563292933521
1.9925252560959252,1.805427552641611,0.7480790176811469
