Amp,Teq0,s
0.8166189210586352,2.1816955127911237,0.6559600781809266
0.8110132583823139,2.1844388925944904,0.6508116490685674
0.7993561543306473,2.1725738185452017,0.6560803493538371
0.8253842377183481,2.1735982935143032,0.6775493743198376
0.82112455880629,2.207068587468465,0.6802771218910075
0.8356278087097223,2.1957442285024946,0.6776712971326848
0.8071661548195425,2.1769918188292134,0.6581233964179353
0.769916428823068,2.1068784499840794,0.6718602753756244
0.8118525254138752,2.1735983455834447,0.668517666087223
0.8207092402403852,2.210165297015588,0.6755168971903155
0.809545623751914,2.1522638594773222,0.6631392371565394
0.8172610668083156,2.2147388336523606,0.6652764310372679
0.804811235536137,2.138565857715443,0.6520945461834929
0.7831534548063119,2.19614473734047,0.6747413724641361
0.7967609814682547,2.1837072365509993,0.6786817969752378
0.8206609517354436,2.182434595968326,0.6793204552531994
0.8922300133354586,2.3293858913561856,0.7340565840229839
0.885199152772954,2.35640414746668,0.7538762952350657
0.8943004955720539,2.3255108746020676,0.7250810755179686
0.8391360216334672,2.187622577910201,0.653666432949756
0.8471556727309844,2.304491919546402,0.7319402059515263
0.8158118750304607,2.2684211109716346,0.7214346111008134
0.7886223919027493,2.141773755065906,0.654170386062453
0.7024346003922053,2.20512749630733,0.77488355712642
0.8313121494799309,2.293575305942883,0.7501944712826376
0.8151406138647702,2.239824091037357,0.7107586492948103
0.7522290142990173,2.214431153305183,0.6856869988228202
0.8108184795130299,2.189974439634748,0.647271695761781
0.830029410024452,2.2249372625662587,0.6682939993732739
0.8327414719092031,2.231934432211269,0.677032484958413
0.9216778296315256,2.4231761044552385,0.7340229718085396
0.8531550714888795,2.3810046096046666,0.7598540739884414
0.8145396428128756,2.301116167207879,0.777178022206668
0.8171085338139696,2.232476137575619,0.7380300250967033
0.8665641890535554,2.3913064836897515,0.7982062697024048
0.8158322353699332,2.2241472830582625,0.6966975098404857
0.8269529321504658,2.2302709181652465,0.6943395286142988
0.7295490598976216,2.1554553890294814,0.6765091370423881
0.822300383284277,2.2672328177117818,0.7044827335010606
0.8266718613938098,2.2554730699034162,0.7079403784945725
0.87046293357534,2.3074128292952487,0.7373979031754105
0.8729165782671777,2.431084014094608,0.8642690497824487
0.8216321122817632,2.3565264619729698,0.7885598434423555
0.8626623293100155,2.3710079705894183,0.8022540313988863
0.8707521794837316,2.3037269847997397,0.7472017055159019
0.8783207524013289,2.3541677177562956,0.7429516417285038
0.8869707859156442,2.3330033800216423,0.7100788098044836
0.8830817875619168,2.304494153376333,0.7051520743542912
0.8220237319007332,2.2830754799194435,0.7583494985744618
0.8169246749851843,2.19844107305584,0.680335579042378
0.8025079890681759,2.147977518681731,0.6468179490284067
0.8383082536536329,2.291920983511124,0.6990491341697481
0.8636199029851772,2.339441151077829,0.7332043911521174
0.8743526468508713,2.3435835048568565,0.7377392805983822
0.8405594678666521,2.157716941283094,0.6326849271799696
0.81901922963034,2.1977988023750457,0.6677756423111362
0.7914712388989219,2.2015883597074635,0.6935653704219106
0.8414484592372571,2.326100099829079,0.7596470037899505
0.8074658523300476,2.2404789257860296,0.6744098874711021
0.786235893290168,2.166864331333048,0.6598776879208461
0.794768537909951,2.1529338501021957,0.6467123751348537
0.8139399263451191,2.1977042317124322,0.6552797961331714
0.8591540569661176,2.2992648054022036,0.7012639899735383
0.850653746188182,2.252287455260692,0.6697312187073717
0.8920637788632316,2.329577182379162,0.7069957273023554
0.8072491034433521,2.191251950850394,0.6820304391871939
0.8550382751475946,2.2252429483916445,0.6592524091903075
0.8063426430155035,2.1930214289898387,0.6721617348151121
0.8404707108928382,2.1732369034525476,0.6575750625982848
0.8354763913696206,2.2013662536907694,0.6672970134370695
0.8394677069659283,2.242565221461172,0.6817064045408955
0.8505334503074934,2.335634028179024,0.709559493231471
0.8263996534976226,2.2696290421302705,0.6905927183539705
0.8296803219599129,2.259329306745446,0.6868247877280939
0.8156598165726134,2.2369603203921065,0.7008678215197475
0.8130071033127224,2.225735537464116,0.7144102154522558
0.8752175826466424,2.3559682591027102,0.744155629685908
0.8069678533391823,2.222006450718531,0.7825641860371594
0.8464394537311306,2.2767062268502647,0.7472984554482518
0.8402191969159364,2.313224323650569,0.7418724487335543
0.8610836009552012,2.215577985039127,0.6891911072661749
0.8835262708132775,2.3847008528152376,0.78652588584047
0.9066138331778455,2.503386198107024,0.8470290461170432
0.8805589992909003,2.4635528637682933,0.8317428550765646
